[['rice'], 75, '->', ['whole milk'], 2513, 0.6133333333333333]
[['cereals'], 56, '->', ['whole milk'], 2513, 0.6428571428571429]
[['baking powder'], 174, '->', ['whole milk'], 2513, 0.5229885057471264]
[['honey'], 15, '->', ['whole milk'], 2513, 0.7333333333333333]
[['cocoa drinks'], 22, '->', ['whole milk'], 2513, 0.5909090909090909]
[['jam'], 53, '->', ['whole milk'], 2513, 0.5471698113207547]
[['pudding powder'], 23, '->', ['whole milk'], 2513, 0.5652173913043478]
[['cooking chocolate'], 25, '->', ['whole milk'], 2513, 0.52]
[['rice'], 75, '->', ['other vegetables'], 1903, 0.52]
[['specialty cheese'], 84, '->', ['other vegetables'], 1903, 0.5]
[['tidbits'], 23, '->', ['rolls/buns'], 1809, 0.5217391304347826]
[['coffee', 'bottled beer'], 49, '->', ['whole milk'], 2513, 0.5102040816326531]
[['coffee', 'white bread'], 31, '->', ['whole milk'], 2513, 0.5161290322580645]
[['coffee', 'curd'], 32, '->', ['whole milk'], 2513, 0.5]
[['coffee', 'beef'], 37, '->', ['whole milk'], 2513, 0.6216216216216216]
[['coffee', 'frankfurter'], 50, '->', ['whole milk'], 2513, 0.52]
[['coffee', 'root vegetables'], 72, '->', ['whole milk'], 2513, 0.5416666666666666]
[['coffee', 'waffles'], 30, '->', ['whole milk'], 2513, 0.5]
[['coffee', 'napkins'], 40, '->', ['whole milk'], 2513, 0.6]
[['coffee', 'pork'], 35, '->', ['whole milk'], 2513, 0.5714285714285714]
[['coffee', 'whipped/sour cream'], 60, '->', ['whole milk'], 2513, 0.5666666666666667]
[['coffee', 'dessert'], 23, '->', ['whole milk'], 2513, 0.6086956521739131]
[['coffee', 'domestic eggs'], 49, '->', ['whole milk'], 2513, 0.5510204081632653]
[['coffee', 'hard cheese'], 18, '->', ['whole milk'], 2513, 0.6666666666666666]
[['coffee', 'oil'], 33, '->', ['whole milk'], 2513, 0.5151515151515151]
[['coffee', 'frozen vegetables'], 44, '->', ['whole milk'], 2513, 0.5227272727272727]
[['coffee', 'sliced cheese'], 25, '->', ['whole milk'], 2513, 0.6]
[['coffee', 'meat'], 22, '->', ['whole milk'], 2513, 0.5]
[['coffee', 'pork'], 35, '->', ['other vegetables'], 1903, 0.5142857142857142]
[['coffee', 'oil'], 33, '->', ['other vegetables'], 1903, 0.6060606060606061]
[['coffee', 'soft cheese'], 21, '->', ['other vegetables'], 1903, 0.5714285714285714]
[['coffee', 'meat'], 22, '->', ['other vegetables'], 1903, 0.5454545454545454]
[['pip fruit', 'cream cheese'], 60, '->', ['whole milk'], 2513, 0.65]
[['pip fruit', 'other vegetables'], 257, '->', ['whole milk'], 2513, 0.5175097276264592]
[['pip fruit', 'long life bakery product'], 45, '->', ['whole milk'], 2513, 0.5333333333333333]
[['pip fruit', 'butter'], 72, '->', ['whole milk'], 2513, 0.6111111111111112]
[['pip fruit', 'rice'], 14, '->', ['whole milk'], 2513, 0.7857142857142857]
[['pip fruit', 'white bread'], 65, '->', ['whole milk'], 2513, 0.5230769230769231]
[['pip fruit', 'chocolate'], 60, '->', ['whole milk'], 2513, 0.5333333333333333]
[['pip fruit', 'curd'], 77, '->', ['whole milk'], 2513, 0.6233766233766234]
[['pip fruit', 'flour'], 23, '->', ['whole milk'], 2513, 0.5217391304347826]
[['pip fruit', 'beef'], 48, '->', ['whole milk'], 2513, 0.6041666666666666]
[['pip fruit', 'chicken'], 47, '->', ['whole milk'], 2513, 0.5319148936170213]
[['pip fruit', 'sugar'], 47, '->', ['whole milk'], 2513, 0.5319148936170213]
[['pip fruit', 'fruit/vegetable juice'], 94, '->', ['whole milk'], 2513, 0.5]
[['pip fruit', 'butter milk'], 50, '->', ['whole milk'], 2513, 0.52]
[['pip fruit', 'detergent'], 25, '->', ['whole milk'], 2513, 0.6]
[['pip fruit', 'root vegetables'], 153, '->', ['whole milk'], 2513, 0.5751633986928104]
[['pip fruit', 'salty snack'], 40, '->', ['whole milk'], 2513, 0.525]
[['pip fruit', 'sausage'], 106, '->', ['whole milk'], 2513, 0.5188679245283019]
[['pip fruit', 'hamburger meat'], 44, '->', ['whole milk'], 2513, 0.5681818181818182]
[['pip fruit', 'hygiene articles'], 47, '->', ['whole milk'], 2513, 0.6382978723404256]
[['pip fruit', 'pork'], 60, '->', ['whole milk'], 2513, 0.5166666666666667]
[['pip fruit', 'berries'], 37, '->', ['whole milk'], 2513, 0.5135135135135135]
[['pip fruit', 'whipped/sour cream'], 91, '->', ['whole milk'], 2513, 0.6483516483516484]
[['pip fruit', 'dessert'], 49, '->', ['whole milk'], 2513, 0.5714285714285714]
[['pip fruit', 'domestic eggs'], 85, '->', ['whole milk'], 2513, 0.6235294117647059]
[['pip fruit', 'baking powder'], 25, '->', ['whole milk'], 2513, 0.64]
[['pip fruit', 'pickled vegetables'], 24, '->', ['whole milk'], 2513, 0.5]
[['pip fruit', 'oil'], 29, '->', ['whole milk'], 2513, 0.5862068965517241]
[['pip fruit', 'frozen vegetables'], 72, '->', ['whole milk'], 2513, 0.5138888888888888]
[['pip fruit', 'salt'], 15, '->', ['whole milk'], 2513, 0.7333333333333333]
[['pip fruit', 'onions'], 34, '->', ['whole milk'], 2513, 0.6470588235294118]
[['pip fruit', 'herbs'], 24, '->', ['whole milk'], 2513, 0.625]
[['pip fruit', 'sliced cheese'], 41, '->', ['whole milk'], 2513, 0.5365853658536586]
[['pip fruit', 'pasta'], 23, '->', ['whole milk'], 2513, 0.5652173913043478]
[['pip fruit', 'frozen fish'], 21, '->', ['whole milk'], 2513, 0.6190476190476191]
[['cream cheese', 'long life bakery product'], 28, '->', ['whole milk'], 2513, 0.5]
[['cream cheese', 'butter'], 40, '->', ['whole milk'], 2513, 0.675]
[['cream cheese', 'chocolate'], 37, '->', ['whole milk'], 2513, 0.5135135135135135]
[['cream cheese', 'curd'], 50, '->', ['whole milk'], 2513, 0.56]
[['cream cheese', 'beef'], 37, '->', ['whole milk'], 2513, 0.5675675675675675]
[['cream cheese', 'frankfurter'], 33, '->', ['whole milk'], 2513, 0.6363636363636364]
[['cream cheese', 'chicken'], 27, '->', ['whole milk'], 2513, 0.5925925925925926]
[['cream cheese', 'sugar'], 27, '->', ['whole milk'], 2513, 0.7407407407407407]
[['cream cheese', 'fruit/vegetable juice'], 56, '->', ['whole milk'], 2513, 0.5178571428571429]
[['cream cheese', 'butter milk'], 32, '->', ['whole milk'], 2513, 0.5625]
[['cream cheese', 'pastry'], 44, '->', ['whole milk'], 2513, 0.5454545454545454]
[['cream cheese', 'root vegetables'], 74, '->', ['whole milk'], 2513, 0.527027027027027]
[['cream cheese', 'waffles'], 30, '->', ['whole milk'], 2513, 0.5]
[['cream cheese', 'brown bread'], 48, '->', ['whole milk'], 2513, 0.5]
[['cream cheese', 'hygiene articles'], 22, '->', ['whole milk'], 2513, 0.5]
[['cream cheese', 'napkins'], 40, '->', ['whole milk'], 2513, 0.575]
[['cream cheese', 'pork'], 29, '->', ['whole milk'], 2513, 0.6206896551724138]
[['cream cheese', 'whipped/sour cream'], 63, '->', ['whole milk'], 2513, 0.6190476190476191]
[['cream cheese', 'domestic eggs'], 50, '->', ['whole milk'], 2513, 0.68]
[['cream cheese', 'misc. beverages'], 18, '->', ['whole milk'], 2513, 0.6111111111111112]
[['cream cheese', 'ham'], 22, '->', ['whole milk'], 2513, 0.5]
[['cream cheese', 'oil'], 18, '->', ['whole milk'], 2513, 0.6111111111111112]
[['cream cheese', 'frozen vegetables'], 29, '->', ['whole milk'], 2513, 0.5172413793103449]
[['cream cheese', 'onions'], 21, '->', ['whole milk'], 2513, 0.5238095238095238]
[['cream cheese', 'sliced cheese'], 24, '->', ['whole milk'], 2513, 0.5833333333333334]
[['cream cheese', 'soft cheese'], 20, '->', ['whole milk'], 2513, 0.7]
[['other vegetables', 'long life bakery product'], 105, '->', ['whole milk'], 2513, 0.5333333333333333]
[['other vegetables', 'butter'], 197, '->', ['whole milk'], 2513, 0.5736040609137056]
[['other vegetables', 'rice'], 39, '->', ['whole milk'], 2513, 0.6666666666666666]
[['whole milk', 'rice'], 46, '->', ['other vegetables'], 1903, 0.5652173913043478]
[['other vegetables', 'potted plants'], 43, '->', ['whole milk'], 2513, 0.5581395348837209]
[['other vegetables', 'cereals'], 20, '->', ['whole milk'], 2513, 0.65]
[['other vegetables', 'curd'], 169, '->', ['whole milk'], 2513, 0.5739644970414202]
[['other vegetables', 'flour'], 62, '->', ['whole milk'], 2513, 0.5967741935483871]
[['whole milk', 'dishes'], 52, '->', ['other vegetables'], 1903, 0.5]
[['other vegetables', 'sugar'], 106, '->', ['whole milk'], 2513, 0.5849056603773585]
[['other vegetables', 'detergent'], 63, '->', ['whole milk'], 2513, 0.5555555555555556]
[['other vegetables', 'frozen dessert'], 36, '->', ['whole milk'], 2513, 0.5555555555555556]
[['whole milk', 'frozen dessert'], 39, '->', ['other vegetables'], 1903, 0.5128205128205128]
[['other vegetables', 'brown bread'], 184, '->', ['whole milk'], 2513, 0.5]
[['other vegetables', 'hygiene articles'], 94, '->', ['whole milk'], 2513, 0.5425531914893617]
[['other vegetables', 'whipped/sour cream'], 284, '->', ['whole milk'], 2513, 0.5070422535211268]
[['whole milk', 'grapes'], 72, '->', ['other vegetables'], 1903, 0.5277777777777778]
[['other vegetables', 'domestic eggs'], 219, '->', ['whole milk'], 2513, 0.5525114155251142]
[['other vegetables', 'ham'], 90, '->', ['whole milk'], 2513, 0.5222222222222223]
[['other vegetables', 'turkey'], 39, '->', ['whole milk'], 2513, 0.5384615384615384]
[['whole milk', 'turkey'], 36, '->', ['other vegetables'], 1903, 0.5833333333333334]
[['other vegetables', 'baking powder'], 72, '->', ['whole milk'], 2513, 0.5972222222222222]
[['other vegetables', 'oil'], 98, '->', ['whole milk'], 2513, 0.5102040816326531]
[['other vegetables', 'frozen vegetables'], 175, '->', ['whole milk'], 2513, 0.5428571428571428]
[['other vegetables', 'seasonal products'], 36, '->', ['whole milk'], 2513, 0.5277777777777778]
[['whole milk', 'seasonal products'], 37, '->', ['other vegetables'], 1903, 0.5135135135135135]
[['other vegetables', 'curd cheese'], 21, '->', ['whole milk'], 2513, 0.5714285714285714]
[['whole milk', 'curd cheese'], 23, '->', ['other vegetables'], 1903, 0.5217391304347826]
[['other vegetables', 'frozen potato products'], 26, '->', ['whole milk'], 2513, 0.6923076923076923]
[['whole milk', 'frozen potato products'], 34, '->', ['other vegetables'], 1903, 0.5294117647058824]
[['whole milk', 'canned vegetables'], 38, '->', ['other vegetables'], 1903, 0.5263157894736842]
[['whole milk', 'onions'], 119, '->', ['other vegetables'], 1903, 0.5462184873949579]
[['other vegetables', 'herbs'], 76, '->', ['whole milk'], 2513, 0.5263157894736842]
[['whole milk', 'herbs'], 76, '->', ['other vegetables'], 1903, 0.5263157894736842]
[['other vegetables', 'sliced cheese'], 89, '->', ['whole milk'], 2513, 0.5056179775280899]
[['other vegetables', 'pasta'], 42, '->', ['whole milk'], 2513, 0.5]
[['other vegetables', 'Instant food products'], 27, '->', ['whole milk'], 2513, 0.5555555555555556]
[['whole milk', 'Instant food products'], 30, '->', ['other vegetables'], 1903, 0.5]
[['other vegetables', 'cake bar'], 37, '->', ['whole milk'], 2513, 0.5405405405405406]
[['other vegetables', 'specialty cheese'], 42, '->', ['whole milk'], 2513, 0.5238095238095238]
[['whole milk', 'specialty cheese'], 37, '->', ['other vegetables'], 1903, 0.5945945945945946]
[['other vegetables', 'dog food'], 22, '->', ['whole milk'], 2513, 0.5]
[['other vegetables', 'frozen fish'], 46, '->', ['whole milk'], 2513, 0.5869565217391305]
[['whole milk', 'frozen fish'], 49, '->', ['other vegetables'], 1903, 0.5510204081632653]
[['other vegetables', 'house keeping products'], 27, '->', ['whole milk'], 2513, 0.6296296296296297]
[['other vegetables', 'soups'], 31, '->', ['whole milk'], 2513, 0.5806451612903226]
[['whole milk', 'soups'], 29, '->', ['other vegetables'], 1903, 0.6206896551724138]
[['other vegetables', 'vinegar'], 24, '->', ['whole milk'], 2513, 0.5416666666666666]
[['whole milk', 'vinegar'], 26, '->', ['other vegetables'], 1903, 0.5]
[['whole milk', 'roll products'], 46, '->', ['other vegetables'], 1903, 0.5]
[['other vegetables', 'jam'], 18, '->', ['whole milk'], 2513, 0.7222222222222222]
[['long life bakery product', 'butter'], 43, '->', ['whole milk'], 2513, 0.5813953488372093]
[['long life bakery product', 'white bread'], 43, '->', ['whole milk'], 2513, 0.5581395348837209]
[['long life bakery product', 'bottled water'], 42, '->', ['whole milk'], 2513, 0.5]
[['long life bakery product', 'chocolate'], 52, '->', ['whole milk'], 2513, 0.5769230769230769]
[['long life bakery product', 'curd'], 32, '->', ['whole milk'], 2513, 0.53125]
[['long life bakery product', 'sugar'], 20, '->', ['whole milk'], 2513, 0.55]
[['long life bakery product', 'fruit/vegetable juice'], 61, '->', ['whole milk'], 2513, 0.5409836065573771]
[['long life bakery product', 'newspapers'], 34, '->', ['whole milk'], 2513, 0.5]
[['long life bakery product', 'butter milk'], 21, '->', ['whole milk'], 2513, 0.7142857142857143]
[['long life bakery product', 'root vegetables'], 52, '->', ['whole milk'], 2513, 0.5576923076923077]
[['long life bakery product', 'salty snack'], 33, '->', ['whole milk'], 2513, 0.6060606060606061]
[['long life bakery product', 'sausage'], 53, '->', ['whole milk'], 2513, 0.5094339622641509]
[['long life bakery product', 'napkins'], 47, '->', ['whole milk'], 2513, 0.5531914893617021]
[['long life bakery product', 'whipped/sour cream'], 57, '->', ['whole milk'], 2513, 0.5614035087719298]
[['long life bakery product', 'dessert'], 29, '->', ['whole milk'], 2513, 0.6206896551724138]
[['long life bakery product', 'domestic eggs'], 38, '->', ['whole milk'], 2513, 0.5263157894736842]
[['long life bakery product', 'pickled vegetables'], 16, '->', ['whole milk'], 2513, 0.75]
[['long life bakery product', 'frozen vegetables'], 38, '->', ['whole milk'], 2513, 0.5263157894736842]
[['butter', 'rice'], 18, '->', ['whole milk'], 2513, 0.8333333333333334]
[['butter', 'bottled beer'], 57, '->', ['whole milk'], 2513, 0.5614035087719298]
[['butter', 'white bread'], 42, '->', ['whole milk'], 2513, 0.5476190476190477]
[['butter', 'bottled water'], 88, '->', ['whole milk'], 2513, 0.6022727272727273]
[['butter', 'chocolate'], 61, '->', ['whole milk'], 2513, 0.5409836065573771]
[['butter', 'curd'], 67, '->', ['whole milk'], 2513, 0.7164179104477612]
[['butter', 'flour'], 22, '->', ['whole milk'], 2513, 0.5]
[['butter', 'dishes'], 15, '->', ['whole milk'], 2513, 0.7333333333333333]
[['butter', 'beef'], 57, '->', ['whole milk'], 2513, 0.631578947368421]
[['butter', 'frankfurter'], 48, '->', ['whole milk'], 2513, 0.5625]
[['butter', 'chicken'], 57, '->', ['whole milk'], 2513, 0.5614035087719298]
[['butter', 'sugar'], 31, '->', ['whole milk'], 2513, 0.6774193548387096]
[['butter', 'fruit/vegetable juice'], 79, '->', ['whole milk'], 2513, 0.5189873417721519]
[['butter', 'newspapers'], 57, '->', ['whole milk'], 2513, 0.543859649122807]
[['butter', 'butter milk'], 21, '->', ['whole milk'], 2513, 0.5238095238095238]
[['butter', 'pastry'], 75, '->', ['whole milk'], 2513, 0.52]
[['butter', 'processed cheese'], 24, '->', ['whole milk'], 2513, 0.5833333333333334]
[['butter', 'detergent'], 22, '->', ['whole milk'], 2513, 0.6818181818181818]
[['butter', 'root vegetables'], 127, '->', ['whole milk'], 2513, 0.6377952755905512]
[['butter', 'waffles'], 35, '->', ['whole milk'], 2513, 0.5142857142857142]
[['butter', 'sausage'], 85, '->', ['whole milk'], 2513, 0.5529411764705883]
[['butter', 'brown bread'], 57, '->', ['whole milk'], 2513, 0.5087719298245614]
[['butter', 'hamburger meat'], 43, '->', ['whole milk'], 2513, 0.6976744186046512]
[['butter', 'hygiene articles'], 43, '->', ['whole milk'], 2513, 0.6976744186046512]
[['butter', 'napkins'], 49, '->', ['whole milk'], 2513, 0.6326530612244898]
[['butter', 'pork'], 54, '->', ['whole milk'], 2513, 0.7037037037037037]
[['butter', 'berries'], 37, '->', ['whole milk'], 2513, 0.6486486486486487]
[['butter', 'whipped/sour cream'], 100, '->', ['whole milk'], 2513, 0.66]
[['butter', 'grapes'], 24, '->', ['whole milk'], 2513, 0.625]
[['butter', 'dessert'], 27, '->', ['whole milk'], 2513, 0.6296296296296297]
[['butter', 'domestic eggs'], 95, '->', ['whole milk'], 2513, 0.6210526315789474]
[['butter', 'misc. beverages'], 25, '->', ['whole milk'], 2513, 0.56]
[['butter', 'hard cheese'], 39, '->', ['whole milk'], 2513, 0.5384615384615384]
[['butter', 'cat food'], 24, '->', ['whole milk'], 2513, 0.7083333333333334]
[['butter', 'ham'], 31, '->', ['whole milk'], 2513, 0.5806451612903226]
[['butter', 'baking powder'], 28, '->', ['whole milk'], 2513, 0.5714285714285714]
[['butter', 'oil'], 35, '->', ['whole milk'], 2513, 0.5142857142857142]
[['butter', 'frozen vegetables'], 57, '->', ['whole milk'], 2513, 0.543859649122807]
[['butter', 'frozen meals'], 27, '->', ['whole milk'], 2513, 0.5925925925925926]
[['butter', 'onions'], 40, '->', ['whole milk'], 2513, 0.75]
[['butter', 'herbs'], 27, '->', ['whole milk'], 2513, 0.5925925925925926]
[['butter', 'sliced cheese'], 37, '->', ['whole milk'], 2513, 0.5405405405405406]
[['butter', 'soft cheese'], 27, '->', ['whole milk'], 2513, 0.7407407407407407]
[['butter', 'meat'], 30, '->', ['whole milk'], 2513, 0.6]
[['butter', 'roll products'], 14, '->', ['whole milk'], 2513, 0.7857142857142857]
[['rice', 'bottled water'], 13, '->', ['whole milk'], 2513, 0.9230769230769231]
[['rice', 'sugar'], 12, '->', ['whole milk'], 2513, 1.0]
[['rice', 'fruit/vegetable juice'], 19, '->', ['whole milk'], 2513, 0.6842105263157895]
[['rice', 'root vegetables'], 31, '->', ['whole milk'], 2513, 0.7741935483870968]
[['whole milk', 'rice'], 46, '->', ['root vegetables'], 1072, 0.5217391304347826]
[['rice', 'domestic eggs'], 13, '->', ['whole milk'], 2513, 0.8461538461538461]
[['rolls/buns', 'potted plants'], 28, '->', ['whole milk'], 2513, 0.6071428571428571]
[['rolls/buns', 'white bread'], 64, '->', ['whole milk'], 2513, 0.5]
[['rolls/buns', 'curd'], 99, '->', ['whole milk'], 2513, 0.5858585858585859]
[['rolls/buns', 'flour'], 37, '->', ['whole milk'], 2513, 0.5405405405405406]
[['rolls/buns', 'beef'], 134, '->', ['whole milk'], 2513, 0.5]
[['rolls/buns', 'chicken'], 95, '->', ['whole milk'], 2513, 0.5473684210526316]
[['rolls/buns', 'detergent'], 30, '->', ['whole milk'], 2513, 0.6666666666666666]
[['rolls/buns', 'root vegetables'], 239, '->', ['whole milk'], 2513, 0.5230125523012552]
[['rolls/buns', 'waffles'], 90, '->', ['whole milk'], 2513, 0.5111111111111111]
[['rolls/buns', 'hamburger meat'], 85, '->', ['whole milk'], 2513, 0.5058823529411764]
[['rolls/buns', 'hygiene articles'], 58, '->', ['whole milk'], 2513, 0.5172413793103449]
[['rolls/buns', 'pork'], 111, '->', ['whole milk'], 2513, 0.5495495495495496]
[['rolls/buns', 'whipped/sour cream'], 144, '->', ['whole milk'], 2513, 0.5347222222222222]
[['rolls/buns', 'ham'], 68, '->', ['whole milk'], 2513, 0.5]
[['rolls/buns', 'baking powder'], 35, '->', ['whole milk'], 2513, 0.6285714285714286]
[['rolls/buns', 'oil'], 50, '->', ['whole milk'], 2513, 0.6]
[['rolls/buns', 'frozen vegetables'], 100, '->', ['whole milk'], 2513, 0.5]
[['rolls/buns', 'frozen potato products'], 20, '->', ['whole milk'], 2513, 0.55]
[['rolls/buns', 'herbs'], 30, '->', ['whole milk'], 2513, 0.8]
[['rolls/buns', 'pasta'], 24, '->', ['whole milk'], 2513, 0.5833333333333334]
[['rolls/buns', 'cake bar'], 31, '->', ['whole milk'], 2513, 0.5483870967741935]
[['rolls/buns', 'house keeping products'], 17, '->', ['whole milk'], 2513, 0.6470588235294118]
[['rolls/buns', 'roll products'], 21, '->', ['whole milk'], 2513, 0.7142857142857143]
[['bottled beer', 'curd'], 38, '->', ['whole milk'], 2513, 0.5263157894736842]
[['bottled beer', 'beef'], 40, '->', ['whole milk'], 2513, 0.525]
[['bottled beer', 'frankfurter'], 53, '->', ['whole milk'], 2513, 0.5094339622641509]
[['bottled beer', 'chicken'], 24, '->', ['whole milk'], 2513, 0.5]
[['bottled beer', 'sugar'], 34, '->', ['whole milk'], 2513, 0.5294117647058824]
[['bottled beer', 'brown bread'], 51, '->', ['whole milk'], 2513, 0.5294117647058824]
[['bottled beer', 'hamburger meat'], 21, '->', ['whole milk'], 2513, 0.8095238095238095]
[['bottled beer', 'napkins'], 51, '->', ['whole milk'], 2513, 0.5098039215686274]
[['bottled beer', 'whipped/sour cream'], 39, '->', ['whole milk'], 2513, 0.5384615384615384]
[['bottled beer', 'dessert'], 19, '->', ['whole milk'], 2513, 0.631578947368421]
[['bottled beer', 'domestic eggs'], 46, '->', ['whole milk'], 2513, 0.6304347826086957]
[['bottled beer', 'ham'], 22, '->', ['whole milk'], 2513, 0.6363636363636364]
[['bottled beer', 'pickled vegetables'], 19, '->', ['whole milk'], 2513, 0.5789473684210527]
[['bottled beer', 'frozen vegetables'], 42, '->', ['whole milk'], 2513, 0.5238095238095238]
[['bottled beer', 'canned fish'], 18, '->', ['whole milk'], 2513, 0.6111111111111112]
[['bottled beer', 'frozen meals'], 26, '->', ['whole milk'], 2513, 0.5769230769230769]
[['bottled beer', 'sliced cheese'], 17, '->', ['whole milk'], 2513, 0.6470588235294118]
[['bottled beer', 'soups'], 12, '->', ['whole milk'], 2513, 0.9166666666666666]
[['bottled beer', 'roll products'], 18, '->', ['whole milk'], 2513, 0.6111111111111112]
[['potted plants', 'bottled water'], 25, '->', ['whole milk'], 2513, 0.6]
[['potted plants', 'soda'], 27, '->', ['whole milk'], 2513, 0.5555555555555556]
[['potted plants', 'whipped/sour cream'], 19, '->', ['whole milk'], 2513, 0.5789473684210527]
[['white bread', 'bottled water'], 43, '->', ['whole milk'], 2513, 0.5116279069767442]
[['white bread', 'chocolate'], 42, '->', ['whole milk'], 2513, 0.5238095238095238]
[['white bread', 'curd'], 34, '->', ['whole milk'], 2513, 0.6176470588235294]
[['white bread', 'chicken'], 25, '->', ['whole milk'], 2513, 0.64]
[['white bread', 'sugar'], 28, '->', ['whole milk'], 2513, 0.6071428571428571]
[['white bread', 'butter milk'], 20, '->', ['whole milk'], 2513, 0.6]
